oare_id,online transcript,cdli_id,aliases,label,publication_catalog,description,genre_label,inventory_position,online_catalog,note,interlinear_commentary,online_information,excavation_no,oatp_key,eBL_id,AICC_translation,transliteration_orig,transliteration
31cc21f8-138e-4fca-874c-4d490e1fffa5,https://oare.byu.edu/epigraphies/31cc21f8-138e-4fca-874c-4d490e1fffa5,P368351,Kayseri 308,Cuneiform Tablet Kayseri 308,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 308,,"Belleten, 58, 40 n. 7",,,,,,https://aicuneiform.com/search?q=P368351,KIŠIB ta-mu-ri-a KIŠIB IR DUMU e-li-šar KIŠIB ta-zi-na KIŠIB a-ta-aḫ-šu KIŠIB za-wa-da-šu DUMU ša-ra-bu-nu-wa 1 ma-na KÙ.BABBAR ú 40 na-ru-uq ŠE-um 12 mì-iš-lúm ar-ša-a-tum i-ṣé-er za-wa-da-šu DUMU ša-ra-bu-nu-wa e-lí-šar i-šu KÙ.BABBAR ú ŠE-am ú 40 NINDA i-na ḫa-ar-pì-im i-da-an,KIŠIB ta-mu-ri-a KIŠIB IR DUMU e-li-šar KIŠIB ta-zi-na KIŠIB a-ta-aḫ-šu KIŠIB za-wa-da-šu DUMU ša-ra-bu-nu-wa 1 ma-na KÙ.BABBAR ú 40 na-ru-uq ŠE-um 12 mì-iš-lúm ar-ša-a-tum i-ṣé-er za-wa-da-šu DUMU ša-ra-bu-nu-wa e-lí-šar i-šu KÙ.BABBAR ú ŠE-am ú 40 NINDA i-na ḫa-ar-pì-im i-da-an
1aee1418-1cf0-40ec-82c4-0b75d4130c9d,https://oare.byu.edu/epigraphies/1aee1418-1cf0-40ec-82c4-0b75d4130c9d,P368354,Kayseri 1833,Cuneiform Tablet Kayseri 1833,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 1833,,,,,,,,https://aicuneiform.com/search?q=P368354,a-na i-li-ib-li ù a-šur-DU₁₀ qí-bi-ma um-ma ni-da-ad-bu-ma ša-áp-tám ù TÚG.ḪI.A ša ta-aq-bi₄-a-ni 20 ma-na SÍG.ḪI.A SIG₅ ú 1 TÚG SIG₅ DIRI a-na ší-it-ri tù-ra-dí šu … x ar-du-ni-ku šé-bi₄-il₅ ni a-ni-qí ša KÙ.GI al-za-ḫa-lá ú-kà-al x GÍN KÙ.BABBAR a-šur-DU₁₀ li-dí-šu-ma a-ni-qí šé-bi₄-lá-nim ú am-tám ša aq-bi₄-a-ku-ni ú-šé-ba-lá-kum URUDU ša té-ri-ší-ni x iš-tí e-ri-x ša i-lá-kà-ni ú-šé-ba-lá-kum,a-na i-li-ib-li ù a-šur-DU₁₀ qí-bi-ma um-ma ni-da-ad-bu-ma ša-áp-tám ù TÚG.ḪI.A ša ta-aq-bi₄-a-ni 20 ma-na SÍG.ḪI.A SIG₅ ú 1 TÚG SIG₅ DIRI a-na ší-it-ri tù-ra-dí šu <big_gap> <gap> ar-du-ni-ku šé-bi₄-il₅ ni a-ni-qí ša KÙ.GI al-za-ḫa-lá ú-kà-al <gap> GÍN KÙ.BABBAR a-šur-DU₁₀ li-dí-šu-ma a-ni-qí šé-bi₄-lá-nim ú am-tám ša aq-bi₄-a-ku-ni ú-šé-ba-lá-kum URUDU ša té-ri-ší-ni <gap> iš-tí e-ri-<gap> ša i-lá-kà-ni ú-šé-ba-lá-kum
60d04c53-9273-4c2b-b97a-2d2b48d0851d,https://oare.byu.edu/epigraphies/60d04c53-9273-4c2b-b97a-2d2b48d0851d,P368355,Kayseri 1834,Cuneiform Tablet Kayseri 1834,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 1834,,,,,,,,https://aicuneiform.com/search?q=P368355,a-na a-lá-ḫi-im qí-bi-ma um-ma ḫi-na-a-ma 9 ṣú-ub-ra-am qá-dí ša-zi-za-am e-ku-lu sú-kà-lúm ir-dí-a-am 8 ṣú-ub-ra-am i-dí-nu-ma 6 GÚ 17 ma-na URUDU lá-mu-nam iš-ú-mu … ma-na URUDU a-na ú-ku-ul-tí-šu-nu i-dí-nu sú-kà-lum … um-ma … ú-ku-ul … a-ḫi a-ta be-lí a-ta ṣú-ḫa-ri na-ḫi-id-ma té-er-tí lu-za-ki-ú-nim-ma ḫa-ra-nam li-dí-nu-nim x be-er-dí i-dí-nu-ni,a-na a-lá-ḫi-im qí-bi-ma um-ma ḫi-na-a-ma 9 ṣú-ub-ra-am qá-dí ša-zi-za-am e-ku-lu sú-kà-lúm ir-dí-a-am 8 ṣú-ub-ra-am i-dí-nu-ma 6 GÚ 17 ma-na URUDU lá-mu-nam iš-ú-mu <big_gap> ma-na URUDU a-na ú-ku-ul-tí-šu-nu i-dí-nu sú-kà-lum <big_gap> um-ma <big_gap> ú-ku-ul <big_gap> a-ḫi a-ta be-lí a-ta ṣú-ḫa-ri na-ḫi-id-ma té-er-tí lu-za-ki-ú-nim-ma ḫa-ra-nam li-dí-nu-nim <gap> be-er-dí i-dí-nu-ni
d7da233c-2b02-4684-985f-783ec2ded1f0,https://oare.byu.edu/epigraphies/d7da233c-2b02-4684-985f-783ec2ded1f0,P368356,Kayseri 4695,Cuneiform Tablet Kayseri 4695,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 4695,,,,,,,,https://aicuneiform.com/search?q=P368356,12 i-la-tum ŠÀ.BA 11 i-la-tum ša ší-ki-im 1 i-lu-um ša ma-sí-im a-ḫa-ma 15 ma-na ma-sí-um 15 ma-na ší-ku-um ḫu-ur-ší-a-ni ša qá-ti-a i-lu-a ù 40 ma-na URUDU ší-ku-um 3 {TÚG}a-bar-ni-ú 1 {TÚG}lu-bu-šu-um 1 TÚG ḫi-ru-ru-um ù ra-qú-tum 1 {TÚG}ku-ta-num mì-ma a-nim a-na PUZUR₄-a-šùr DUMU i-li-a ku-nu-ki-a le-zi-ib IGI a-šùr-ba-ni DUMU a-dí-a-bi-im ù li-la DUMU dan-a-šùr,12 i-la-tum ŠÀ.BA 11 i-la-tum ša ší-ki-im 1 i-lu-um ša ma-sí-im a-ḫa-ma 15 ma-na ma-sí-um 15 ma-na ší-ku-um ḫu-ur-ší-a-ni ša qá-ti-a i-lu-a ù 40 ma-na URUDU ší-ku-um 3 {TÚG}a-bar-ni-ú 1 {TÚG}lu-bu-šu-um 1 TÚG ḫi-ru-ru-um ù ra-qú-tum 1 {TÚG}ku-ta-num mì-ma a-nim a-na PUZUR₄-a-šùr DUMU i-li-a ku-nu-ki-a le-zi-ib IGI a-šùr-ba-ni DUMU a-dí-a-bi-im ù li-la DUMU dan-a-šùr
45a823a2-b90b-4bcc-9945-9aa33fa548a0,https://oare.byu.edu/epigraphies/45a823a2-b90b-4bcc-9945-9aa33fa548a0,P390698,Kayseri 4369,Cuneiform Tablet Kayseri 4369,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 4369,,"FAOS Beih 1, 22",,,,,,https://aicuneiform.com/search?q=P390698,{large break} … be-tám a ší-mì-im i-dí-in-x-ma a-na 0.33333 ma-na 1 GÍN KÙ.BABBAR zu-wa ú a-ba-ba a-ša-sú iš-ú-mu-šu-nu šu-ma a ma-tí-ma a-šu-mì É-be-tim lu tù-sí-num lu be-el ḫu-bu-lim lu ma-ma-an a-na zu-wa ú a-ba-ba a-ší-tí-šu i-tù-ar 1 ma-na KÙ.BABBAR i-ša-qal-šu-nu-tí IGI ḫa-nu IGI ku-ku-ú IGI wa-ší-nu-ma-an IGI ni-wa-aḫ-šu,<big_gap> be-tám a ší-mì-im i-dí-in-<gap>-ma a-na 0.33333 ma-na 1 GÍN KÙ.BABBAR zu-wa ú a-ba-ba a-ša-sú iš-ú-mu-šu-nu šu-ma a ma-tí-ma a-šu-mì É-be-tim lu tù-sí-num lu be-el ḫu-bu-lim lu ma-ma-an a-na zu-wa ú a-ba-ba a-ší-tí-šu i-tù-ar 1 ma-na KÙ.BABBAR i-ša-qal-šu-nu-tí IGI ḫa-nu IGI ku-ku-ú IGI wa-ší-nu-ma-an IGI ni-wa-aḫ-šu
121eeea2-c706-4136-a742-4b35763569e3,https://oare.byu.edu/epigraphies/121eeea2-c706-4136-a742-4b35763569e3,,Kayseri 4760,Cuneiform Tablet Kayseri 4760,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 4760,,,,,,,,,a-na ku-na-x ra ù ta-ba-tim qí-bi-ma um-ma la-lu-um-ma a ma-lá na-áš-pé-er-tí-kà me-er-a-at-kà šu-ta-kà ak-nu-uk-ma a-na DUMU um-me-a-nim ke-nim bi-sú-ri-im ša a-ḫa-šu gu₅-ba-áb-tám ù mu-šu x li-tù-šu ù mì-ma lu ša a-lim{ki} lu ša GÁN-lim a-ḫu-a-tí-šu a-ḫe-e-šu ṣa-ḫu-ru-tim i-dí-ni-ku … ku-nu-tí-ni … tum x bi im … at {large break},a-na ku-na-<gap> ra ù ta-ba-tim qí-bi-ma um-ma la-lu-um-ma a ma-lá na-áš-pé-er-tí-kà me-er-a-at-kà šu-ta-kà ak-nu-uk-ma a-na DUMU um-me-a-nim ke-nim bi-sú-ri-im ša a-ḫa-šu gu₅-ba-áb-tám ù mu-šu <gap> li-tù-šu ù mì-ma lu ša a-lim{ki} lu ša GÁN-lim a-ḫu-a-tí-šu a-ḫe-e-šu ṣa-ḫu-ru-tim i-dí-ni-ku <big_gap> ku-nu-tí-ni <big_gap> tum <gap> bi im <big_gap> at <big_gap>
3e0623c6-21c5-48bf-a1af-d38bfdc8b02b,https://oare.byu.edu/epigraphies/3e0623c6-21c5-48bf-a1af-d38bfdc8b02b,,Kayseri 6277,Cuneiform Tablet Kayseri 6277,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 6277,,,,,,,,,um-ma {d}IM-ṣú-lu-li-ma a-na a-šur-i-mì-tí-ma ší-bé-e ki-ma ḫa-na-na-ri-im sú-in-na-da DUMU en-nam-a-šur ù a-šur-ta-ak-lá-ku DUMU am-ri-a lu áš-ku-na-kum mì-ma KÙ.BABBAR lá a-dí-na-kum,um-ma {d}IM-ṣú-lu-li-ma a-na a-šur-i-mì-tí-ma ší-bé-e ki-ma ḫa-na-na-ri-im sú-in-na-da DUMU en-nam-a-šur ù a-šur-ta-ak-lá-ku DUMU am-ri-a lu áš-ku-na-kum mì-ma KÙ.BABBAR lá a-dí-na-kum
45ff7258-9e36-4dba-b29c-23f7fe876e02,https://oare.byu.edu/epigraphies/45ff7258-9e36-4dba-b29c-23f7fe876e02,,Kayseri unpubl. B,Cuneiform Tablet Kayseri unpubl. B,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri unpubl. B,,,,,,,,,KIŠIB a-šùr-ma-lik KIŠIB ni-wa-šu KIŠIB ša-da-aḫ-šu KIŠIB a-lu-a-zi 0.5 ma-na KÙ.BABBAR ší-im a-lu-a-zi ta-mu-ri-a a-na ki-kà-ar-na-aḫ-šu iš-qú-ul-ma a-lu-a-zi iš-a-am šu-ma ma-ma-an a-šu-mì a-lu-a-zi i-tù-a-ar ki-kà-ar-na-aḫ-šu ú-ba-áb-šu 1 ma-na KÙ.BABBAR ší-mì-šu a-lu-a-zi ú-ša-ba-a-ma a-šar li-bi₄-šu i-ta-lá-ak KÙ.BABBAR i-na qá-qá-ad šu-lá ú kà-tu-kà-tu me-er-e-šu ra-ki-is,KIŠIB a-šùr-ma-lik KIŠIB ni-wa-šu KIŠIB ša-da-aḫ-šu KIŠIB a-lu-a-zi 0.5 ma-na KÙ.BABBAR ší-im a-lu-a-zi ta-mu-ri-a a-na ki-kà-ar-na-aḫ-šu iš-qú-ul-ma a-lu-a-zi iš-a-am šu-ma ma-ma-an a-šu-mì a-lu-a-zi i-tù-a-ar ki-kà-ar-na-aḫ-šu ú-ba-áb-šu 1 ma-na KÙ.BABBAR ší-mì-šu a-lu-a-zi ú-ša-ba-a-ma a-šar li-bi₄-šu i-ta-lá-ak KÙ.BABBAR i-na qá-qá-ad šu-lá ú kà-tu-kà-tu me-er-e-šu ra-ki-is
55f8bf26-f4dd-487e-b3cd-350002b8b51b,https://oare.byu.edu/epigraphies/55f8bf26-f4dd-487e-b3cd-350002b8b51b,,Kayseri 4703 case,Cuneiform Tablet Kayseri 4703 case,,"Cuneiform envelope, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 4703 case,,,,,,,,,KIŠIB DU₁₀-a-šùr DUMU ú-zi,KIŠIB DU₁₀-a-šùr DUMU ú-zi
5190506b-ad85-4395-9287-dcba4d6de367,https://oare.byu.edu/epigraphies/5190506b-ad85-4395-9287-dcba4d6de367,,Kayseri 4813,Cuneiform Tablet Kayseri 4813,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 4813,,,,,,,,,um-ma a-šùr-ILLAT-tí-ma a-na a-šùr-GAL ù {d}IM-ba-ni qí-bi-ma mì-nu-um ša ṣú-ba-tí a-na {d}IM-ba-ni ú-šu-ra-am lá ta-mu-ú 5.TA ṣú-ba-tí ú-šé-er-šu-um-ma a-na KÙ.BABBAR lu-ta-er-ma KÙ.BABBAR lu in-bi-IŠTAR lu a-ta ku-un-kà-ma ṣú-ḫa-ra-am iš-tí pá-ni-im-ba-ma ṭur₄-dam-ma a-na-kam KÙ.BABBAR lá-áš-qúl-ma lá-at-bi₄-i lá-ta-al-kam a-ḫi a-ta bé-li a-ta i-ḫi-id-ma i-na ṣú-ba-tí-a KÙ.BABBAR GÍN.TA šé-li-am-ma li-ba-am dí-nam ú a-na-ku a-wi-il₅ gi₅-mì-lim a-ga-mì-il₅-kà šu-ma šu-ma-bi-a a-ṣé-ri-ku-nu i-ta-al-kam na-áš-pí-ra-tí-a ša {d}IM-ba-ni a-na šu-ma-bi-a na-áš-ú li-iš-ta-me-ma a-na ki-la-li-šu-nu ṣú-ba-tí dí-in-ma a-na KÙ.BABBAR lu-ta-e-ru-ma KÙ.BABBAR ší-im ANŠE.ḪI.A ú ṣú-ba-tí in-bi₄-IŠTAR ú-ul a-ta ku-nu-uk-ma ṣú-ḫa-ri-a ṭur₄-dam a-na {d}IM-ba-ni qí-bi-ma a-pu-tum lu a-wi-lá-tí lá ta-ša-lá-aṭ ar-ḫi-iš ḫa-ra-kà ep-ša-am 1 ma-na KÙ.BABBAR a-šùr-ma-lik DUMU a-šùr-lá-ma-sí 1 ma-na KÙ.BABBAR ku-ur-ku-ra DUMU a-ku-a 1 ma-na KÙ.BABBAR ma-ṣí-ì-lí DUMU a-zu-a kà-ṣa-ar a-sá-nim ša-áš-qí-lá-šu-nu u₄-mu-šu-nu MU.1.ŠÈ e-ta-at-qú 1 ma-na KÙ.BABBAR ší-im ANŠE iš-tí bu-zu-ta-a 1 ma-na-um 0.5 ma-na pì-šu i-dí-nam a-ḫa-ma 3 ṣú-ba-tí dam-qú-tim DIRI-tim a ta-ad-mì-iq-tim a-dí-šu-um KÙ.BABBAR er-ša-šu,um-ma a-šùr-ILLAT-tí-ma a-na a-šùr-GAL ù {d}IM-ba-ni qí-bi-ma mì-nu-um ša ṣú-ba-tí a-na {d}IM-ba-ni ú-šu-ra-am lá ta-mu-ú 5.TA ṣú-ba-tí ú-šé-er-šu-um-ma a-na KÙ.BABBAR lu-ta-er-ma KÙ.BABBAR lu in-bi-IŠTAR lu a-ta ku-un-kà-ma ṣú-ḫa-ra-am iš-tí pá-ni-im-ba-ma ṭur₄-dam-ma a-na-kam KÙ.BABBAR lá-áš-qúl-ma lá-at-bi₄-i lá-ta-al-kam a-ḫi a-ta bé-li a-ta i-ḫi-id-ma i-na ṣú-ba-tí-a KÙ.BABBAR GÍN.TA šé-li-am-ma li-ba-am dí-nam ú a-na-ku a-wi-il₅ gi₅-mì-lim a-ga-mì-il₅-kà šu-ma šu-ma-bi-a a-ṣé-ri-ku-nu i-ta-al-kam na-áš-pí-ra-tí-a ša {d}IM-ba-ni a-na šu-ma-bi-a na-áš-ú li-iš-ta-me-ma a-na ki-la-li-šu-nu ṣú-ba-tí dí-in-ma a-na KÙ.BABBAR lu-ta-e-ru-ma KÙ.BABBAR ší-im ANŠE.ḪI.A ú ṣú-ba-tí in-bi₄-IŠTAR ú-ul a-ta ku-nu-uk-ma ṣú-ḫa-ri-a ṭur₄-dam a-na {d}IM-ba-ni qí-bi-ma a-pu-tum lu a-wi-lá-tí lá ta-ša-lá-aṭ ar-ḫi-iš ḫa-ra-kà ep-ša-am 1 ma-na KÙ.BABBAR a-šùr-ma-lik DUMU a-šùr-lá-ma-sí 1 ma-na KÙ.BABBAR ku-ur-ku-ra DUMU a-ku-a 1 ma-na KÙ.BABBAR ma-ṣí-ì-lí DUMU a-zu-a kà-ṣa-ar a-sá-nim ša-áš-qí-lá-šu-nu u₄-mu-šu-nu MU.1.ŠÈ e-ta-at-qú 1 ma-na KÙ.BABBAR ší-im ANŠE iš-tí bu-zu-ta-a 1 ma-na-um 0.5 ma-na pì-šu i-dí-nam a-ḫa-ma 3 ṣú-ba-tí dam-qú-tim DIRI-tim a ta-ad-mì-iq-tim a-dí-šu-um KÙ.BABBAR er-ša-šu
6c0bc4cd-93e3-4570-8e1d-0c010fe4954b,https://oare.byu.edu/epigraphies/6c0bc4cd-93e3-4570-8e1d-0c010fe4954b,,Kayseri 77545,Cuneiform Tablet Kayseri 77545,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 77545,,,,,,,,,a-na ni-bi-IŠTAR qí-bi-ma um-ma a-bu-um-DINGIR-ma 12 TÚG ša ku-li-a a-na al-pì-li ú a-šur-ṣú-lu-li DUMU a-šur-ša-di-li pí-qí-id-ma ú na-áš-pé-er-ta-šu-nu le-qé-ma šé-bi₄-lam ú a-na ṭup-pí-im ša ku-nu-uk ku-li-a ša šu-iš-ḫa-ra pá-aq-du-šu ṣú-ḫa-ra lu-šé-ra-am,a-na ni-bi-IŠTAR qí-bi-ma um-ma a-bu-um-DINGIR-ma 12 TÚG ša ku-li-a a-na al-pì-li ú a-šur-ṣú-lu-li DUMU a-šur-ša-di-li pí-qí-id-ma ú na-áš-pé-er-ta-šu-nu le-qé-ma šé-bi₄-lam ú a-na ṭup-pí-im ša ku-nu-uk ku-li-a ša šu-iš-ḫa-ra pá-aq-du-šu ṣú-ḫa-ra lu-šé-ra-am
83430f01-057e-436d-9d18-f2e11d332fca,https://oare.byu.edu/epigraphies/83430f01-057e-436d-9d18-f2e11d332fca,,Kayseri unpubl. A,Cuneiform Tablet Kayseri unpubl. A,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri unpubl. A,,,,,,,,,0.5 ma-na KÙ.BABBAR ší-im a-lu-a-zi a-na ki-kà-ar-na-aḫ-šu ta-mu-ri-a iš-qú-ul šu-ma ma-ma-an a-šu-mì a-lu-a-zi i-tù-a-ar ki-kà-ar-ša-an ù-ba-ab-šu 1 ma-na KÙ.BABBAR ší-mì-šu a-lu-a-zi ú-ša-ba-a ú a-šar li-bi₄-šu i-ta-lá-ak KÙ.BABBAR i-na qá-qá-ad me-er-e-šu šu-lá ú kà-tu-kà-tu ra-ki-is IGI a-šùr-ma-lik IGI ni-wa-šu IGI ša-du-aḫ-šu,0.5 ma-na KÙ.BABBAR ší-im a-lu-a-zi a-na ki-kà-ar-na-aḫ-šu ta-mu-ri-a iš-qú-ul šu-ma ma-ma-an a-šu-mì a-lu-a-zi i-tù-a-ar ki-kà-ar-ša-an ù-ba-ab-šu 1 ma-na KÙ.BABBAR ší-mì-šu a-lu-a-zi ú-ša-ba-a ú a-šar li-bi₄-šu i-ta-lá-ak KÙ.BABBAR i-na qá-qá-ad me-er-e-šu šu-lá ú kà-tu-kà-tu ra-ki-is IGI a-šùr-ma-lik IGI ni-wa-šu IGI ša-du-aḫ-šu
8562bed8-9a30-4bc2-beeb-e4b6d233cdd1,https://oare.byu.edu/epigraphies/8562bed8-9a30-4bc2-beeb-e4b6d233cdd1,,Kayseri 5446,Cuneiform Tablet Kayseri 5446,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 5446,,,,,,,,,um-ma šu-ma-bi₄-a a-na ša-ma-a ú uš-ta-lá qí-bi₄-ma ṭá-ab-tám lu-bi₄-lu-ma 3 x lu da kà-ar-pát i-na kà-ar-pì-tim ša 2 ma-aḫ-li-iš-li … li-mu-du-ni-šu-nu 2-ša-na kà-ar-… ni-a-ú-tim li-mu-du a-pu-tum … x tum dí-nu-ma … ṭá-áb-tám DIRI mì-ma i-ṣé-er e-ma-ri e i-dí-ú-ma e-ma-ri e ú-ša-am-ri-ṣú-ma li-bi₄ e im-ra-aṣ a-ma-kam lá i-sá-ḫu-ru ṭù-ur-da-šu a-ma-kam qá-tum šu-mu mì-ma té-ri-iš-ku-nu mì-ma lá ta-da-na-ší-im {large break},um-ma šu-ma-bi₄-a a-na ša-ma-a ú uš-ta-lá qí-bi₄-ma ṭá-ab-tám lu-bi₄-lu-ma 3 <gap> lu da kà-ar-pát i-na kà-ar-pì-tim ša 2 ma-aḫ-li-iš-li <big_gap> li-mu-du-ni-šu-nu 2-ša-na kà-ar-<big_gap> ni-a-ú-tim li-mu-du a-pu-tum <big_gap> <gap> tum dí-nu-ma <big_gap> ṭá-áb-tám DIRI mì-ma i-ṣé-er e-ma-ri e i-dí-ú-ma e-ma-ri e ú-ša-am-ri-ṣú-ma li-bi₄ e im-ra-aṣ a-ma-kam lá i-sá-ḫu-ru ṭù-ur-da-šu a-ma-kam qá-tum šu-mu mì-ma té-ri-iš-ku-nu mì-ma lá ta-da-na-ší-im <big_gap>
a23968fc-f0ba-482a-98a5-e7eeba87d283,https://oare.byu.edu/epigraphies/a23968fc-f0ba-482a-98a5-e7eeba87d283,,Kayseri 6177,Cuneiform Tablet Kayseri 6177,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 6177,,,,,,,,,KIŠIB zu-zu KIŠIB ša-lim-a-šur KIŠIB na-áb-sú-in KIŠIB a-mur-DINGIR ša ḫu-bu-ul šu-sú-in DUMU lá-qé-ep x ta-ri-im ša a-na-na e-ra-dí ḫa-bu-lu a-na ša ni-pá-IZ i-ša-qal,KIŠIB zu-zu KIŠIB ša-lim-a-šur KIŠIB na-áb-sú-in KIŠIB a-mur-DINGIR ša ḫu-bu-ul šu-sú-in DUMU lá-qé-ep <gap> ta-ri-im ša a-na-na e-ra-dí ḫa-bu-lu a-na ša ni-pá-IZ i-ša-qal
a688b8e3-ece6-42a0-b087-56e6b935c7ff,https://oare.byu.edu/epigraphies/a688b8e3-ece6-42a0-b087-56e6b935c7ff,,Kayseri 4702 case,Cuneiform Tablet Kayseri 4702 case,,"Cuneiform envelope, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 4702 case,,,,,,,,,{large break} DUMU zu-za-li-na …-ni DUMU DINGIR-ì-lí …-na-am 4 ma-na KÙ.BABBAR ṣa-ru-pá-am … a-ta-dí-a … i-za-az,<big_gap> DUMU zu-za-li-na <big_gap>-ni DUMU DINGIR-ì-lí <big_gap>-na-am 4 ma-na KÙ.BABBAR ṣa-ru-pá-am <big_gap> a-ta-dí-a <big_gap> i-za-az
ac68aeb8-7801-4830-ae23-0206ecdb58e5,https://oare.byu.edu/epigraphies/ac68aeb8-7801-4830-ae23-0206ecdb58e5,,Kayseri 4710,Cuneiform Tablet Kayseri 4710,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 4710,,,,,,,,,{large break} ù-ša-dí-ma a-wa-at … ni-ig-mu-ur-ma a-šur-ni-šu me-er-ú-šu ù a-ša-sú a-na ša-lim-ma DUMU IŠTAR-lá+lá-… me-er-e-šu ù a-ša-… IŠTAR-lá-ba a-ḫu-um a-na a-ḫi-im a-na … ú {large break} …-…-…-ni-iš a-lim{ki} it-mu … IGI ṣí-lu-lu IGI nu-ur-… IGI a-šur-ṣú-lu-li IGI a-bu-ša-lim IGI šu-mì-a-bi-a IGI …-x-li,<big_gap> ù-ša-dí-ma a-wa-at <big_gap> ni-ig-mu-ur-ma a-šur-ni-šu me-er-ú-šu ù a-ša-sú a-na ša-lim-ma DUMU IŠTAR-lá+lá-<big_gap> me-er-e-šu ù a-ša-<big_gap> IŠTAR-lá-ba a-ḫu-um a-na a-ḫi-im a-na <big_gap> ú <big_gap>-<big_gap>-<big_gap>-ni-iš a-lim{ki} it-mu <big_gap> IGI ṣí-lu-lu IGI nu-ur-<big_gap> IGI a-šur-ṣú-lu-li IGI a-bu-ša-lim IGI šu-mì-a-bi-a IGI <big_gap>-<gap>-li
b1317f95-33f3-4c1e-9296-b3e0d0e0a923,https://oare.byu.edu/epigraphies/b1317f95-33f3-4c1e-9296-b3e0d0e0a923,,Kayseri 4703 tablet,Cuneiform Tablet Kayseri 4703,,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,Kayseri 4703 tablet,,,,,,,,,a-na pu-šu-ke-en₆ ù ša ki-ma i-a-tí a-na pu-šu-ke-en₆ qí-bi₄-ma um-ma DU₁₀-a-šur-ma a-šu-mì ṭup-pí-im ša 10 ma-na KÙ.BABBAR ša ḫu-bu-ul pu-šu-ke-en₆ DUMU ša-ra-wa ša i-na mì-ig-ra-tí-šu-nu pu-šu-ke-en₆ DUMU ša-ra-wa ù a-šur-i-dí a-ḫi-i ip-qí-du-ni-ku-ni ṭup-pá-am ša 17 ma-na KÙ.BABBAR ša ḫu-bu-ul pu-šu-ke-en₆ a-dí-šu-ma i-du-a-ak na-áš-pé-er-tám ša a-šu-mì ṭup-pí-im ša 10 ma-na KÙ.BABBAR ša a-šur-i-dí a-ḫi-a ša ki-ma ṭup-pá-am tù-šu-ru pu-šu-ke-en₆ ú-kà-al na-áš-pár-tám a-ta ù ša ki-ma i-a-tí ší-ta-me-a-ší-ma a ma-lá na-áš-pár-tim ṭup-pá-am ša 10 ma-na KÙ.BABBAR a-na pu-šu-ke-en₆ wa-šé-er ṭup-pá-am šu-a-tí ù ṭup-pá-am ša ša-ba-e ša 10 ma-na KÙ.BABBAR ša ku-nu-ki-a ṭup-pu-ú ki-lá-lá-an-ma li-mu-tù,a-na pu-šu-ke-en₆ ù ša ki-ma i-a-tí a-na pu-šu-ke-en₆ qí-bi₄-ma um-ma DU₁₀-a-šur-ma a-šu-mì ṭup-pí-im ša 10 ma-na KÙ.BABBAR ša ḫu-bu-ul pu-šu-ke-en₆ DUMU ša-ra-wa ša i-na mì-ig-ra-tí-šu-nu pu-šu-ke-en₆ DUMU ša-ra-wa ù a-šur-i-dí a-ḫi-i ip-qí-du-ni-ku-ni ṭup-pá-am ša 17 ma-na KÙ.BABBAR ša ḫu-bu-ul pu-šu-ke-en₆ a-dí-šu-ma i-du-a-ak na-áš-pé-er-tám ša a-šu-mì ṭup-pí-im ša 10 ma-na KÙ.BABBAR ša a-šur-i-dí a-ḫi-a ša ki-ma ṭup-pá-am tù-šu-ru pu-šu-ke-en₆ ú-kà-al na-áš-pár-tám a-ta ù ša ki-ma i-a-tí ší-ta-me-a-ší-ma a ma-lá na-áš-pár-tim ṭup-pá-am ša 10 ma-na KÙ.BABBAR a-na pu-šu-ke-en₆ wa-šé-er ṭup-pá-am šu-a-tí ù ṭup-pá-am ša ša-ba-e ša 10 ma-na KÙ.BABBAR ša ku-nu-ki-a ṭup-pu-ú ki-lá-lá-an-ma li-mu-tù
